;;;traversal;traversal;traversal;traversal;traversal;traversal;traversal;traversal;return;return;return;return;return;return;return;return;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;combined;combined;combined;combined;combined;combined;combined;combined;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal
;;;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2
capacity;numOrders;instNum;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime
60;150;2;1854.2;False;1845.1;TL;2318;120;2318;120;2498.8;False;2476.68;TL;2991.4;120;2991.4;120;2140;False;2108.68;TL;2620.2;120;2620.2;120;2032.6;False;1993.08;TL;2389;120;2389;120;1817.4;False;1796.77;TL;2198.4;120;2198.4;120;1824.2;False;1779.79;TL;2141.2;120;2141.2;120
60;150;3;1858;False;1850.27;TL;2184;120;2303.6;120;2475.8;False;2461.05;TL;2994.6;120;2994.6;120;2150.2;False;2104.66;TL;2647;120;2647;120;2050;False;2003.44;TL;2506.2;120;2506.2;120;1825.8;False;1799.73;TL;2271.2;120;2271.2;120;1814;False;1785.58;TL;2150.8;120;2150.8;120
60;150;4;1857.6;False;1851.45;TL;2324.6;120;2324.6;120;2513.6;False;2489.11;TL;3080.8;120;3080.8;120;2136.6;False;2082.79;TL;2606.2;120;2606.2;120;2025.8;False;1990.18;TL;2413;120;2413;120;1825.8;False;1804.25;TL;2256;120;2256;120;1792.6;False;1778.74;TL;2167;120;2167;120
60;150;5;1891.8;False;1884.13;TL;2309.8;120;2309.8;120;2540.2;False;2509.44;TL;2994.4;120;2994.4;120;2104;False;2065.37;TL;2494;120;2494;120;2092.4;False;1995.47;TL;2423.6;120;2423.6;120;1839.8;False;1822.37;TL;2300.4;120;2300.4;120;1831.8;False;1797.99;TL;2185.2;120;2185.2;120
60;150;6;1870;False;1860.63;TL;2113.4;120;2232.2;120;2484.8;False;2462.75;TL;2994.6;120;2994.6;120;2138.4;False;2111.6;TL;2631.8;120;2631.8;120;2044.8;False;2012.09;TL;2460.6;120;2460.6;120;1837.8;False;1815.11;TL;2276.8;120;2276.8;120;1831.8;False;1795.86;TL;2194.4;120;2194.4;120
60;150;7;1869.2;False;1853.81;TL;2290.2;120;2290.2;120;2524.8;False;2482.18;TL;3048;120;3048;120;2150.8;False;2100.03;TL;2656;120;2656;120;2038.2;False;1997.8;TL;2483;120;2483;120;1824.8;False;1803.22;TL;2238.4;120;2238.4;120;1808.4;False;1785.92;TL;2161.4;120;2161.4;120
60;150;8;1883.8;False;1867.95;TL;2306.8;120;2306.8;120;2484.8;False;2459.46;TL;2998.8;120;2998.8;120;2181.2;False;2136.07;TL;2670.6;120;2670.6;120;2075.8;False;2022.53;TL;2495.6;120;2495.6;120;1829.8;False;1810.87;TL;2272.2;120;2272.2;120;1826.8;False;1795.2;TL;2202.8;120;2202.8;120
60;150;9;1847.6;False;1834.38;TL;2079.2;120;2247.4;120;2502.8;False;2474.25;TL;3062;120;3062;120;2126.4;False;2092.09;TL;2678.8;120;2678.8;120;2030.6;False;1982.28;TL;2420;120;2420;120;1803.8;False;1787.75;TL;2211.4;120;2211.4;120;1812.6;False;1774.75;TL;2136.4;120;2136.4;120
60;150;10;1855;False;1846.48;TL;2295.6;120;2295.6;120;2525.2;False;2496.86;TL;3091.2;120;3091.2;120;2122.6;False;2091.96;TL;2639.6;120;2639.6;120;2044.6;False;1989.8;TL;2514.8;120;2514.8;120;1815.8;False;1800.61;TL;2254.2;120;2254.2;120;1796.2;False;1779.04;TL;2201.6;120;2201.6;120
60;200;1;2427.2;False;2402.39;TL;3041;120;3041;120;3273.2;False;3196.09;TL;3965.8;120;3965.8;120;2765.2;False;2690.76;TL;3448.2;120;3448.2;120;3275.4;False;2565.77;TL;3275.4;120;3275.4;120;2397.6;False;2358.66;TL;3012.4;120;3012.4;120;2359.4;False;2329.06;TL;2857.6;120;2857.6;120
60;200;2;2410.2;False;2389.05;TL;3034.4;120;3034.4;120;3260.6;False;3203.36;TL;4016.6;120;4016.6;120;2828.8;False;2727.73;TL;3536.8;120;3536.8;120;3313.4;False;2599.78;TL;3313.4;120;3313.4;120;2383.4;False;2353.67;TL;2990.2;120;2990.2;120;2360;False;2333.34;TL;2858;120;2858;120
60;200;3;2397.2;False;2373.86;TL;3008.2;120;3008.2;120;3240.6;False;3195.63;TL;3886.6;120;3886.6;120;2803;False;2701.25;TL;3442.6;120;3442.6;120;3226.6;False;2587.55;TL;3226.6;120;3226.6;120;2360.4;False;2332.09;TL;2947;120;2947;120;2351.6;False;2310.29;TL;2887;120;2887;120
60;200;4;2435.6;False;2395.83;TL;3055;120;3055;120;3273.2;False;3202.21;TL;3969.6;120;3969.6;120;2793.4;False;2728.18;TL;3483.6;120;3483.6;120;3302.2;False;2601.04;TL;3302.2;120;3302.2;120;2382.8;False;2353.09;TL;2961.4;120;2961.4;120;2382.8;False;2336.07;TL;2885.4;120;2885.4;120
60;200;5;2415.2;False;2382.03;TL;3051.2;120;3051.2;120;3196.8;False;3131.74;TL;3787.2;120;3787.2;120;2817;False;2720.34;TL;3428;120;3428;120;3255.6;False;2599.06;TL;3255.6;120;3255.6;120;2374.2;False;2344.94;TL;2977.8;120;2977.8;120;2360.4;False;2320.57;TL;2903;120;2903;120
60;200;6;2429.2;False;2400.03;TL;2988;120;2988;120;3286.6;False;3222.55;TL;4021.4;120;4021.4;120;2840.2;False;2744.56;TL;3566;120;3566;120;2746.4;False;2602.42;TL;3309;120;3309;120;2374.6;False;2345.52;TL;3012.2;120;3012.2;120;2365.4;False;2329.12;TL;2892.4;120;2892.4;120
60;200;7;2428.8;False;2374.59;TL;3108.4;120;3108.4;120;3242.4;False;3180.1;TL;3908.4;120;3908.4;120;2795.4;False;2739.25;TL;3492.2;120;3492.2;120;3305;False;2593.81;TL;3305;120;3305;120;2370.4;False;2336.75;TL;2963.8;120;2963.8;120;2362.4;False;2320.35;TL;2844.2;120;2844.2;120
60;200;8;2406.8;False;2382.98;TL;2969.2;120;2969.2;120;3210;False;3163.11;TL;3853.8;120;3853.8;120;2757.4;False;2707.54;TL;3443.4;120;3443.4;120;3283;False;2594.27;TL;3283;120;3283;120;2364.2;False;2337.87;TL;2978.2;120;2978.2;120;2372.2;False;2318.16;TL;2851.8;120;2851.8;120
60;200;9;2414.6;False;2395.45;TL;3027.4;120;3027.4;120;3255.6;False;3202.94;TL;4003.2;120;4003.2;120;2769.4;False;2710.35;TL;3440.4;120;3440.4;120;3264.2;False;2592.71;TL;3264.2;120;3264.2;120;2390.6;False;2348.37;TL;2912.2;120;2912.2;120;2372;False;2322.46;TL;2836.6;120;2836.6;120
60;200;10;2426;False;2396.97;TL;3050.2;120;3050.2;120;3194.6;False;3152.88;TL;3872.2;120;3872.2;120;2794.6;False;2711.34;TL;3492;120;3492;120;3328;False;2584.62;TL;3328;120;3328;120;2387.4;False;2353.5;TL;2959.6;120;2959.6;120;2382.4;False;2329.8;TL;2860.4;120;2860.4;120
60;250;1;3153.4;False;2923.52;TL;3781.4;120;3781.4;120;3994.8;False;3892.86;TL;4874.6;120;4874.6;120;4234.4;False;3309.62;TL;4234.4;120;4234.4;120;3975.2;False;;TL;3975.2;120;3975.2;120;2937.6;False;2882.33;TL;3678.4;120;3678.4;120;2934.8;False;2848.66;TL;3520.2;120;3520.2;120
60;250;2;2971.4;False;2930.93;TL;3752.6;120;3752.6;120;4021.6;False;3934.84;TL;4910.6;120;4910.6;120;3456.2;False;3355.3;TL;4303.6;120;4303.6;120;4078;False;;TL;4078;120;4078;120;2932.2;False;2892.6;TL;3726.8;120;3726.8;120;3014.8;False;2865.3;TL;3602.2;120;3602.2;120
60;250;3;3081;False;2903.94;TL;3778.2;120;3778.2;120;3949;False;3887.72;TL;4875;120;4875;120;3454.6;False;3290.94;TL;4226.4;120;4226.4;120;3968.6;False;;TL;3968.6;120;3968.6;120;2894;False;2852.91;TL;3643.6;120;3643.6;120;2944.8;False;2831.81;TL;3546.2;120;3546.2;120
60;250;4;3080.6;False;2971.56;TL;3826.6;120;3826.6;120;4033;False;3926.57;TL;4886.8;120;4886.8;120;3455.2;False;3335.53;TL;4349.8;120;4349.8;120;4093;False;;TL;4093;120;4093;120;2968.6;False;2908.02;TL;3630.2;120;3630.2;120;2928.6;False;2871.98;TL;3576.6;120;3576.6;120
60;250;5;3245.2;False;2927.89;TL;3776.2;120;3776.2;120;3931.8;False;3865.06;TL;4826.2;120;4826.2;120;3494.4;False;3320.18;TL;4315.2;120;4315.2;120;4054.6;False;;TL;4054.6;120;4054.6;120;2946.4;False;2886.28;TL;3657.4;120;3657.4;120;2972.6;False;2861.56;TL;3544.4;120;3544.4;120
60;250;6;2969.6;False;2927.95;TL;3745.8;120;3745.8;120;3964.8;False;3905.59;TL;4857.2;120;4857.2;120;4331.4;False;3347.09;TL;4331.4;120;4331.4;120;4092.2;False;;TL;4092.2;120;4092.2;120;2937;False;2889.83;TL;3682;120;3682;120;3067.4;False;2862.99;TL;3580.2;120;3580.2;120
60;250;7;3139;False;2925.2;TL;3817.2;120;3817.2;120;3985.2;False;3889.65;TL;4802.8;120;4802.8;120;3433.2;False;3280.27;TL;4310.6;120;4310.6;120;3995.2;False;;TL;3995.2;120;3995.2;120;2920;False;2874.32;TL;3661.4;120;3661.4;120;2961.4;False;2844;TL;3482;120;3482;120
60;250;8;3103.4;False;2915.29;TL;3750.8;120;3750.8;120;4011.8;False;3932.15;TL;4924.8;120;4924.8;120;3372.6;False;3237.66;TL;4141.8;120;4141.8;120;3982.6;False;;TL;3982.6;120;3982.6;120;2942.2;False;2870.52;TL;3628.6;120;3628.6;120;2929.2;False;2827.2;TL;3501.8;120;3501.8;120
60;250;9;3046;False;2930.99;TL;3781.6;120;3781.6;120;3991.4;False;3891.36;TL;4863.4;120;4863.4;120;3409.4;False;3302.23;TL;4307.4;120;4307.4;120;3994.6;False;;TL;3994.6;120;3994.6;120;2950.8;False;2884.78;TL;3626.6;120;3626.6;120;3018.6;False;2851.82;TL;3532.6;120;3532.6;120
60;250;10;2954.2;False;2915.82;TL;3763.8;120;3763.8;120;3928.4;False;3844.23;TL;4739.2;120;4739.2;120;3479.2;False;3305.99;TL;4330;120;4330;120;4039.4;False;;TL;4039.4;120;4039.4;120;2915.4;False;2869.52;TL;3610.2;120;3610.2;120;2950.2;False;2836.77;TL;3528.8;120;3528.8;120
72;100;1;1159.8;False;1151.34;TL;1301.8;120;1377.6;120;1530.4;False;1512.49;TL;1812;120;1812;120;1361.2;False;1332.4;TL;1663.6;120;1663.6;120;1551.4;False;1267.42;TL;1551.4;120;1551.4;120;1135;False;1122.79;TL;1359.2;120;1359.2;120;1112.2;False;1106.87;TL;1319.6;120;1319.6;120
72;100;2;1140.6;False;1138.68;TL;1239.8;120;1362.6;120;1530;False;1529.08;TL;1800.8;120;1800.8;120;1370.4;False;1340.87;TL;1699;120;1699;120;1585.6;False;1267.82;TL;1585.6;120;1585.6;120;1124.8;False;1112.58;TL;1355.6;120;1355.6;120;1128.8;False;1106.57;TL;1338;120;1338;120
72;100;3;1154.6;False;1149.79;TL;1294.2;120;1327.6;120;1586.2;False;1550.36;TL;1876.6;120;1876.6;120;1364.8;False;1347.97;TL;1637.8;120;1637.8;120;1539.6;False;1272.38;TL;1560.6;120;1560.6;120;1135.8;False;1123.22;TL;1354.2;120;1354.2;120;1121.8;False;1111.81;TL;1330.2;120;1330.2;120
72;100;4;1150;False;1144.4;TL;1281.4;120;1283.4;120;1556;False;1540.21;TL;1824.6;120;1824.6;120;1362;False;1340.78;TL;1702;120;1702;120;1304.2;False;1259.12;TL;1549.4;120;1549.4;120;1123;False;1115.82;TL;1341.8;120;1341.8;120;1112.2;False;1104.7;TL;1318;120;1318;120
72;100;5;1164.4;False;1156.5;TL;1265.4;120;1215.2;120;1556.6;False;1544.4;TL;1863.2;120;1863.2;120;1405.8;False;1341.26;TL;1677.2;120;1677.2;120;1535;False;1267.26;TL;1535;120;1535;120;1135.2;False;1125.65;TL;1352.4;120;1352.4;120;1130.8;False;1115.18;TL;1338.8;120;1338.8;120
72;100;6;1188.2;False;1180.68;TL;1327.8;120;1368;120;1610.8;False;1584.77;TL;1902.2;120;1902.2;120;1388.2;False;1337.76;TL;1684.2;120;1684.2;120;1572.6;False;1271.62;TL;1572.6;120;1572.6;120;1173.4;False;1154.39;TL;1384.2;120;1384.2;120;1157;False;1137.17;TL;1365.2;120;1365.2;120
72;100;7;1156.2;False;1139.51;TL;1180;120;1363;120;1546;False;1515.59;TL;1787;120;1787;120;1430.6;False;1335.28;TL;1627;120;1627;120;1445;False;1255.19;TL;1474.4;120;1474.4;120;1129;False;1114.59;TL;1351.8;120;1351.8;120;1120;False;1101.74;TL;1280.4;120;1280.4;120
72;100;8;1134.2;False;1129.78;TL;1297;120;1271;120;1536;False;1510.15;TL;1793.8;120;1793.8;120;1351.2;False;1324.08;TL;1588.6;120;1588.6;120;1518.6;False;1241.61;TL;1518.6;120;1518.6;120;1131.2;False;1105.46;TL;1337.6;120;1337.6;120;1132.6;False;1091.81;TL;1274.8;120;1274.8;120
72;100;9;1161.4;False;1154.52;TL;1298.4;120;1360.2;120;1555.8;False;1530.92;TL;1813.4;120;1813.4;120;1368.2;False;1345.27;TL;1631.6;120;1631.6;120;1526.8;False;1265;TL;1526.8;120;1526.8;120;1128;False;1119.73;TL;1393.2;120;1393.2;120;1132.2;False;1108.76;TL;1335.6;120;1335.6;120
72;100;10;1171.8;False;1167.04;TL;1311.6;120;1350.6;120;1564.6;False;1553.25;TL;1857.2;120;1857.2;120;1373.8;False;1352.82;TL;1632;120;1632;120;1589.2;False;1274.31;TL;1589.2;120;1589.2;120;1158.8;False;1137.82;TL;1372.6;120;1372.6;120;1134.8;False;1120.54;TL;1317.8;120;1317.8;120
72;150;1;1653.2;False;1638.65;TL;2015.6;120;2015.6;120;2313.8;False;2180.68;TL;2659.2;120;2659.2;120;2440;False;;TL;2440;120;2440;120;2240;False;;TL;2240;120;2240;120;1611.6;False;1585.41;TL;1988.8;120;1988.8;120;1893.4;False;1564.68;TL;1893.4;120;1893.4;120
72;150;2;1698.8;False;1613.43;TL;2005;120;2005;120;2457.6;False;2182.75;TL;2680.4;120;2680.4;120;2414.2;False;;TL;2414.2;120;2414.2;120;2197.4;False;;TL;2197.4;120;2197.4;120;1633.6;False;1575;TL;1947.2;120;1947.2;120;1794;False;1556.87;TL;1897.8;120;1897.8;120
72;150;3;1640.2;False;1617.39;TL;2026.4;120;2026.4;120;2251.8;False;2171.01;TL;2680.2;120;2680.2;120;2386;False;;TL;2386;120;2386;120;2195;False;;TL;2195;120;2195;120;1625.6;False;1576.23;TL;1978.8;120;1978.8;120;1716.8;False;1561.71;TL;1913.4;120;1913.4;120
72;150;4;1633;False;1620.4;TL;1999.8;120;1999.8;120;2328.8;False;2193.94;TL;2723;120;2723;120;2318;False;;TL;2318;120;2318;120;2218;False;;TL;2218;120;2218;120;1627.2;False;1578.53;TL;1989.4;120;1989.4;120;1771;False;1556.47;TL;1948.2;120;1948.2;120
72;150;5;1653.2;False;1646.08;TL;2002.6;120;2002.6;120;2316;False;2209.14;TL;2682.8;120;2682.8;120;2289.8;False;;TL;2289.8;120;2289.8;120;2210.2;False;;TL;2210.2;120;2210.2;120;1628.4;False;1594.29;TL;1991.4;120;1991.4;120;1944.2;False;1571.44;TL;1944.2;120;1944.2;120
72;150;6;1720.4;False;1620.44;TL;1982.8;120;1982.8;120;2186.2;False;2168.79;TL;2695.2;120;2695.2;120;2426;False;;TL;2426;120;2426;120;2175.6;False;;TL;2175.6;120;2175.6;120;1645.8;False;1584.9;TL;1976.4;120;1976.4;120;1825.4;False;1567.39;TL;1922.6;120;1922.6;120
72;150;7;1628.6;False;1614.3;TL;1994.8;120;1994.8;120;2280.2;False;2189.66;TL;2721.4;120;2721.4;120;2404.2;False;;TL;2404.2;120;2404.2;120;2225.4;False;;TL;2225.4;120;2225.4;120;1601.6;False;1578.53;TL;1950.8;120;1950.8;120;1774.6;False;1559.74;TL;1918.6;120;1918.6;120
72;150;8;1636.4;False;1628.23;TL;2010;120;2010;120;2227.2;False;2171.77;TL;2653.6;120;2653.6;120;2353.6;False;;TL;2353.6;120;2353.6;120;2214.2;False;;TL;2214.2;120;2214.2;120;1642.2;False;1584.03;TL;1961.6;120;1961.6;120;1806.8;False;1570.87;TL;1929.4;120;1929.4;120
72;150;9;1639.2;False;1602.5;TL;1984.2;120;1984.2;120;2224.4;False;2180.21;TL;2678.6;120;2678.6;120;2346.2;False;;TL;2346.2;120;2346.2;120;2182.6;False;;TL;2182.6;120;2182.6;120;1577.2;False;1556.58;TL;1977;120;1977;120;1775.2;False;1546.99;TL;1895.2;120;1895.2;120
72;150;10;1634.6;False;1618.66;TL;2024.4;120;2024.4;120;2300.8;False;2201.17;TL;2698.2;120;2698.2;120;2404.4;False;;TL;2404.4;120;2404.4;120;2252.8;False;;TL;2252.8;120;2252.8;120;1592.6;False;1572.56;TL;1976.4;120;1976.4;120;1872.6;False;1557.72;TL;1946;120;1946;120
72;200;1;2125;False;2075.27;TL;2659;120;2659;120;2997.4;False;2782.63;TL;3544.8;120;3544.8;120;3039.6;False;;TL;3039.6;120;3039.6;120;2963.8;False;;TL;2963.8;120;2963.8;120;2069.2;False;2033.57;TL;2619.8;120;2619.8;120;2519.2;False;;TL;2519.2;120;2519.2;120
72;200;2;2149.6;False;2056.6;TL;2651;120;2651;120;2979.8;False;2786.71;TL;3470.8;120;3470.8;120;3112.4;False;;TL;3112.4;120;3112.4;120;2853.2;False;;TL;2853.2;120;2853.2;120;2181.8;False;2028.62;TL;2593.2;120;2593.2;120;2456.6;False;;TL;2456.6;120;2456.6;120
72;200;3;2122.2;False;2056.24;TL;2626.8;120;2626.8;120;2941.4;False;2781.2;TL;3484.6;120;3484.6;120;3043;False;;TL;3043;120;3043;120;2879.8;False;;TL;2879.8;120;2879.8;120;2061.2;False;2011.78;TL;2554;120;2554;120;2539;False;;TL;2539;120;2539;120
72;200;4;2161.4;False;2064.26;TL;2646;120;2646;120;3081;False;2789.02;TL;3463.4;120;3463.4;120;3147;False;;TL;3147;120;3147;120;2916.6;False;;TL;2916.6;120;2916.6;120;2090.4;False;2027.49;TL;2613.2;120;2613.2;120;2480.4;False;;TL;2480.4;120;2480.4;120
72;200;5;2154;False;2060.77;TL;2671;120;2671;120;2896.8;False;2728.69;TL;3311.6;120;3311.6;120;3131.2;False;;TL;3131.2;120;3131.2;120;2952.6;False;;TL;2952.6;120;2952.6;120;2100;False;2025.94;TL;2600.8;120;2600.8;120;2535.6;False;;TL;2535.6;120;2535.6;120
72;200;6;2119.2;False;2074.38;TL;2660.2;120;2660.2;120;3110.4;False;2799.57;TL;3464;120;3464;120;3156;False;;TL;3156;120;3156;120;2924.2;False;;TL;2924.2;120;2924.2;120;2115.2;False;2024.7;TL;2601.2;120;2601.2;120;2542.8;False;;TL;2542.8;120;2542.8;120
72;200;7;2203;False;2052.41;TL;2675;120;2675;120;3461.6;False;2763.88;TL;3461.6;120;3461.6;120;3151.4;False;;TL;3151.4;120;3151.4;120;2935.2;False;;TL;2935.2;120;2935.2;120;2152.8;False;2014.49;TL;2581.6;120;2581.6;120;2498.8;False;;TL;2498.8;120;2498.8;120
72;200;8;2122.6;False;2061.28;TL;2646.4;120;2646.4;120;2956.4;False;2755.9;TL;3438.8;120;3438.8;120;3101.4;False;;TL;3101.4;120;3101.4;120;2895.6;False;;TL;2895.6;120;2895.6;120;2155;False;2019.77;TL;2574.4;120;2574.4;120;2496.6;False;;TL;2496.6;120;2496.6;120
72;200;9;2088.8;False;2067.38;TL;2625.8;120;2625.8;120;3064.6;False;2788.6;TL;3529.2;120;3529.2;120;3064.6;False;;TL;3064.6;120;3064.6;120;2888.6;False;;TL;2888.6;120;2888.6;120;2118.6;False;2023.28;TL;2575.2;120;2575.2;120;2465;False;;TL;2465;120;2465;120
72;200;10;2164.2;False;2071.26;TL;2645.6;120;2645.6;120;3082.8;False;2746.23;TL;3430.2;120;3430.2;120;3107.4;False;;TL;3107.4;120;3107.4;120;2889;False;;TL;2889;120;2889;120;2193;False;2029.99;TL;2602;120;2602;120;2501.8;False;;TL;2501.8;120;2501.8;120
72;250;1;2664;False;2504.03;TL;3211.8;120;3211.8;120;4285.4;False;;TL;4285.4;120;4285.4;120;3762.2;False;;TL;3762.2;120;3762.2;120;3525.6;False;;TL;3525.6;120;3525.6;120;2629.6;False;2460.06;TL;3163;120;3163;120;3051.2;False;;TL;3051.2;120;3051.2;120
72;250;2;2598.6;False;2500.59;TL;3265.6;120;3265.6;120;4284.4;False;;TL;4284.4;120;4284.4;120;3784;False;;TL;3784;120;3784;120;3598.6;False;;TL;3598.6;120;3598.6;120;2623.6;False;2465.83;TL;3159.4;120;3159.4;120;3109.8;False;;TL;3109.8;120;3109.8;120
72;250;3;2618.2;False;2474.03;TL;3228.6;120;3228.6;120;4300.2;False;;TL;4300.2;120;4300.2;120;3758.4;False;;TL;3758.4;120;3758.4;120;3540;False;;TL;3540;120;3540;120;2587;False;2437.7;TL;3123.6;120;3123.6;120;3080;False;;TL;3080;120;3080;120
72;250;4;2687.4;False;2540.54;TL;3241.6;120;3241.6;120;4213.4;False;;TL;4213.4;120;4213.4;120;3862.4;False;;TL;3862.4;120;3862.4;120;3600.8;False;;TL;3600.8;120;3600.8;120;2644.6;False;2487.24;TL;3187.2;120;3187.2;120;3071.2;False;;TL;3071.2;120;3071.2;120
72;250;5;2782.2;False;2501.61;TL;3258.4;120;3258.4;120;4192;False;;TL;4192;120;4192;120;3861.2;False;;TL;3861.2;120;3861.2;120;3561.2;False;;TL;3561.2;120;3561.2;120;2638.6;False;2464.6;TL;3224;120;3224;120;3083.6;False;;TL;3083.6;120;3083.6;120
72;250;6;2682;False;2504.71;TL;3301;120;3301;120;4258;False;;TL;4258;120;4258;120;3903.4;False;;TL;3903.4;120;3903.4;120;3615.6;False;;TL;3615.6;120;3615.6;120;2584.4;False;2470.61;TL;3192.2;120;3192.2;120;3119.6;False;;TL;3119.6;120;3119.6;120
72;250;7;2647.2;False;2501.93;TL;3209;120;3209;120;4241;False;;TL;4241;120;4241;120;3766;False;;TL;3766;120;3766;120;3447.4;False;;TL;3447.4;120;3447.4;120;2564.4;False;2455.43;TL;3094.6;120;3094.6;120;3058.6;False;;TL;3058.6;120;3058.6;120
72;250;8;2634.8;False;2494.18;TL;3241.8;120;3241.8;120;4327;False;;TL;4327;120;4327;120;3701.6;False;;TL;3701.6;120;3701.6;120;3492;False;;TL;3492;120;3492;120;2642.8;False;2448.71;TL;3109.2;120;3109.2;120;3067;False;;TL;3067;120;3067;120
72;250;9;2690.8;False;2502.58;TL;3234.8;120;3234.8;120;4282.2;False;;TL;4282.2;120;4282.2;120;3796.4;False;;TL;3796.4;120;3796.4;120;3513.2;False;;TL;3513.2;120;3513.2;120;2648.6;False;2461.8;TL;3124.6;120;3124.6;120;3054.6;False;;TL;3054.6;120;3054.6;120
72;250;10;2676;False;2491.52;TL;3154.6;120;3154.6;120;4197.4;False;;TL;4197.4;120;4197.4;120;3782;False;;TL;3782;120;3782;120;3591;False;;TL;3591;120;3591;120;2635;False;2448.44;TL;3149;120;3149;120;3059.8;False;;TL;3059.8;120;3059.8;120
