;;;traversal;traversal;traversal;traversal;traversal;traversal;traversal;traversal;return;return;return;return;return;return;return;return;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;combined;combined;combined;combined;combined;combined;combined;combined;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal
;;;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2
capacity;numOrders;instNum;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime
24;225;8;6536;False;6530.9;TL;6603.6;120;6583.4;120;7824.8;False;7800.03;TL;7830.2;120;7886.2;120;6538.6;False;6521.25;TL;6649;120;6592.6;120;6330.8;False;6313.83;TL;6450.6;120;6376;120;6222.4;False;6216.39;TL;6311.4;120;6227.4;120;6024;False;6009.44;TL;6124.8;120;6163;120
24;225;9;6976;False;6939.95;TL;7024.2;120;7021.2;120;8407.2;False;8383.14;TL;8522.6;120;8508.2;120;6911.8;False;6891.83;TL;7003.4;120;6922.2;120;6658.2;False;6645.74;TL;6682.2;120;6671.4;120;6554.4;False;6525.69;TL;6617.6;120;6597.4;120;6319.8;False;6310.22;TL;6438.4;120;6415.4;120
24;225;10;6271.4;False;6260.95;TL;6363;120;7195;120;7563.6;False;7549.54;TL;7609.8;120;7610.2;120;6280.4;False;6269.21;TL;6401.8;120;6304.2;120;6063.4;False;6059.04;TL;6216.2;120;6075.4;120;5960.2;False;5948.13;TL;6045.4;120;6001.6;120;5772.2;False;5755.3;TL;5873.8;120;5783;120
24;250;1;7354.2;False;7333.21;TL;7484.2;120;8384;120;8930.2;False;8915.08;TL;9024.8;120;8973;120;7344.2;False;7335.59;TL;7473.6;120;7381.2;120;7126.6;False;7114.2;TL;7272.6;120;7254.2;120;6982.8;False;6962.93;TL;7098.6;120;7101.4;120;6770.4;False;6751.04;TL;6818.4;120;6820;120
24;250;2;7151.2;False;7121.48;TL;7255;120;8158.6;120;8633.4;False;8628.66;TL;8872.6;120;8640;120;7146.2;False;7128.17;TL;7264.2;120;7336.8;120;6908.2;False;6894.1;TL;7064.6;120;6963;120;6759.4;False;6748.71;TL;6879.6;120;7608.8;120;6574.4;False;6554.96;TL;6717.6;120;6764.6;120
24;250;3;7123;False;7095;TL;7248.6;120;8094.6;120;8650;False;8619.39;TL;8728.6;120;8665.8;120;7031.2;False;7012.92;TL;7152.6;120;7097.6;120;6809.6;False;6795.69;TL;6893.2;120;6877.2;120;6716.4;False;6692.52;TL;6881.8;120;7600.4;120;6511;False;6484.02;TL;6624.8;120;6542.6;120
24;250;4;7398.8;False;7385.94;TL;7547.2;120;7424.6;120;8865.8;False;8847.06;TL;8964.8;120;8882.6;120;7358;False;7341.24;TL;7425.4;120;7433;120;7106.6;False;7102.07;TL;7265.4;120;7122.2;120;6978.8;False;6957.64;TL;7144.4;120;6992.6;120;6771.6;False;6750.91;TL;6891.2;120;6935.8;120
24;250;5;7254;False;7227.82;TL;7448.6;120;7388.6;120;8739.2;False;8694.96;TL;8856.6;120;8772.4;120;7287.6;False;7262;TL;7464.4;120;7309.8;120;7009;False;6984.36;TL;7162.8;120;7115;120;6882;False;6836.61;TL;6977.6;120;6967.6;120;6657.8;False;6626.41;TL;6748.4;120;6768.2;120
24;250;6;7333.4;False;7323.15;TL;7433;120;8329;120;8864.8;False;8843.68;TL;8977.4;120;9811;120;7353.8;False;7338.27;TL;7391.8;120;7400.8;120;7135.6;False;7110.55;TL;7238.8;120;7252.6;120;6969.8;False;6950.41;TL;7052;120;7693.6;120;6748.2;False;6728.49;TL;6849.8;120;7532.4;120
24;250;7;7028.8;False;7011.69;TL;7193.6;120;7141;120;8480.8;False;8468.99;TL;8699.6;120;8511.2;120;6982.4;False;6972.82;TL;7101;120;7051.8;120;6773.2;False;6761.38;TL;6895.8;120;6811.6;120;6623.8;False;6612.65;TL;6729.4;120;6687.2;120;6434.2;False;6410.3;TL;6585.8;120;6442.6;120
