;;;traversal;traversal;traversal;traversal;traversal;traversal;traversal;traversal;return;return;return;return;return;return;return;return;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;combined;combined;combined;combined;combined;combined;combined;combined;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal
;;;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2
capacity;numOrders;instNum;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime
24;70;4;2209.4;True;2209.40;36.86;2210.4;2.19;2209.4;44.03;2625.4;True;2625.40;24.26;2627.0;2.94;2625.4;17.98;2210.2;True;2210.20;10.65;2212.2;2.03;2210.2;6.84;2113.2;True;2113.20;16.17;2115.0;2.80;2113.2;10.27;2075.0;True;2075.00;4.59;2078.0;5.52;2075.0;3.74;1995.8;True;1995.80;2.29;1999.8;5.41;1995.8;1.83
24;70;5;2021.2;True;2021.20;23.77;2021.2;2.32;2021.2;19.97;2438.8;True;2438.80;18.47;2440.8;1.98;2438.8;7.48;2012.4;True;2012.40;7.92;2014.0;1.50;2012.4;2.76;1941.6;True;1941.60;11.14;1943.6;1.84;1941.6;7.35;1899.2;True;1899.20;17.15;1899.2;2.44;1899.2;11.99;1838.0;True;1838.00;7.08;1838.0;3.15;1838.0;8.48
24;70;6;2223.4;True;2223.40;86.27;2224.4;6.97;2223.4;120.00;2609.2;True;2609.20;500.98;2609.2;7.58;2609.2;120.00;2171.2;True;2171.20;11.07;2174.2;2.53;2171.2;5.20;2094.6;True;2094.60;2.81;2096.8;1.92;2094.6;1.98;2083.8;True;2083.80;69.94;2084.4;4.55;2083.8;80.01;1989.8;True;1989.80;198.73;1990.4;3.24;1989.8;120.00
24;70;7;2101.0;True;2101.00;32.99;2101.2;3.92;2101.0;41.26;2543.0;True;2543.00;3.90;2543.0;0.84;2543.0;1.06;2135.4;True;2135.40;19.90;2136.2;1.13;2135.4;9.72;2057.2;True;2057.20;17.19;2057.2;2.87;2057.2;10.59;2001.2;True;2001.20;76.29;2004.2;8.76;2001.2;120.00;1938.6;True;1938.60;114.03;1940.2;4.00;1938.6;120.00
24;70;8;2076.6;True;2076.60;3.41;2080.0;1.46;2076.6;2.69;2552.2;True;2552.20;15.29;2554.2;3.91;2552.2;16.02;2082.0;True;2082.00;17.90;2082.0;2.42;2082.0;8.26;1997.8;True;1997.80;3.65;1997.8;0.93;1997.8;1.40;1974.6;True;1974.60;16.46;1974.6;2.37;1974.6;12.68;1898.0;True;1898.00;13.95;1898.8;3.38;1898.0;10.40
24;70;9;2376.0;True;2376.00;15.77;2380.2;3.60;2376.0;31.57;2906.4;True;2906.40;16.35;2907.0;2.07;2906.4;8.02;2339.2;True;2339.20;3.30;2339.2;0.77;2339.2;1.43;2270.6;True;2270.60;42.92;2271.6;2.06;2270.6;34.99;2234.6;True;2234.60;270.78;2235.4;3.72;2235.4;120.00;2159.2;True;2159.20;83.52;2159.2;3.59;2159.2;90.85
24;70;10;2114.0;True;2114.00;48.61;2114.0;12.43;2114.0;120.00;2553.4;True;2553.40;49.99;2558.2;7.69;2553.4;77.13;2110.2;True;2110.20;31.45;2114.6;8.01;2110.2;30.53;2026.6;True;2026.60;101.00;2026.6;3.84;2026.6;93.48;1972.4;True;1972.40;14.33;1974.6;3.01;1972.4;5.22;1928.0;True;1928.00;58.32;1930.6;7.31;1928.0;113.41
24;80;1;2308.0;True;2308.00;209.56;2309.8;4.64;2308.0;120.00;2743.6;True;2743.60;47.23;2746.6;5.69;2743.6;37.33;2251.8;True;2251.80;26.83;2252.8;4.85;2251.8;19.98;2167.8;True;2167.80;3.52;2167.8;1.12;2167.8;1.14;2140.4;True;2140.40;57.07;2141.4;6.91;2140.4;82.91;2041.8;True;2041.80;24.95;2044.8;6.04;2041.8;9.76
24;80;2;2519.8;True;2519.80;3405.08;2523.0;79.23;2529.0;120.00;3126.6;True;3126.60;221.07;3127.6;23.52;3127.8;120.00;2451.0;True;2451.00;124.31;2452.2;3.72;2452.0;120.00;2379.2;True;2379.20;21.52;2379.2;7.15;2379.2;37.42;2353.4;True;2353.40;149.40;2355.8;12.19;2353.4;120.00;2257.6;True;2257.60;68.18;2258.8;4.84;2257.6;112.89
24;80;3;2407.4;True;2407.40;13.65;2407.6;1.14;2407.4;14.78;2917.2;True;2917.20;25.36;2920.0;9.74;2917.2;15.29;2444.6;True;2444.60;3.70;2449.6;3.78;2444.6;1.55;2366.6;True;2366.60;74.09;2367.6;7.78;2366.6;76.58;2274.2;True;2274.20;32.40;2278.2;4.92;2274.2;24.37;2210.2;True;2210.20;5.86;2211.4;1.51;2210.2;7.70
24;80;4;2352.6;True;2352.60;44.43;2353.4;4.18;2352.6;47.50;2846.2;True;2846.20;16.88;2852.8;9.62;2846.2;17.40;2381.0;True;2381.00;81.14;2382.4;11.07;2381.0;120.00;2292.4;True;2292.40;108.06;2294.0;13.56;2292.4;120.00;2228.6;True;2228.60;31.33;2229.6;4.50;2228.6;19.75;2149.0;True;2149.00;6.24;2149.0;1.66;2149.0;7.64
24;80;5;2748.8;True;2748.80;5.14;2750.4;1.30;2748.8;1.82;3243.4;True;3243.40;19.51;3245.6;2.79;3243.4;15.71;2754.8;True;2754.80;49.16;2754.8;8.58;2754.8;34.60;2651.0;True;2651.00;113.26;2652.0;10.53;2651.0;120.00;2586.0;True;2586.00;22.53;2586.6;3.35;2586.0;16.40;2485.2;True;2485.20;17.87;2489.6;8.09;2485.2;18.30
24;80;6;2396.4;True;2396.40;53.85;2396.8;5.87;2396.4;120.00;2923.2;True;2923.20;73.14;2925.4;3.56;2923.2;72.18;2422.8;True;2422.80;5.56;2426.0;3.63;2422.8;4.50;2326.0;True;2326.00;7.61;2327.8;1.89;2326.0;7.80;2274.8;True;2274.80;61.17;2277.6;7.60;2274.8;100.18;2206.6;True;2206.60;56.03;2209.6;7.45;2206.6;105.18
24;80;7;2347.4;True;2347.40;44.37;2347.4;4.47;2347.4;120.00;2837.6;True;2837.60;757.15;2840.8;11.44;2859.2;120.00;2310.0;True;2310.00;38.74;2310.0;2.36;2310.0;18.56;2242.8;True;2242.80;190.60;2244.8;5.46;2242.8;120.00;2199.6;True;2199.60;10.56;2202.6;6.11;2199.6;3.56;2124.8;True;2124.80;27.46;2124.8;3.72;2124.8;22.69
24;80;8;2631.0;True;2631.00;23.19;2633.0;2.64;2631.0;29.37;3191.0;True;3191.00;88.90;3196.0;8.41;3191.0;106.18;2595.6;True;2595.60;28.96;2595.6;2.92;2595.6;29.15;2514.8;True;2514.80;43.84;2516.0;2.40;2514.8;16.33;2491.0;True;2491.00;17.49;2492.0;3.54;2491.0;7.58;2397.6;True;2397.60;57.79;2400.0;5.34;2397.6;51.97
24;80;9;2200.8;True;2200.80;109.55;2200.8;6.07;2200.8;120.00;2660.0;True;2660.00;22.59;2660.0;3.65;2660.0;7.61;2262.0;True;2262.00;28.05;2262.0;6.46;2262.0;19.52;2146.2;True;2146.20;103.99;2148.8;5.09;2146.2;96.54;2067.8;True;2067.80;65.12;2069.8;10.02;2067.8;68.49;2024.6;True;2024.60;125.59;2026.6;18.12;2024.8;120.00
24;80;10;2482.8;True;2482.80;14.94;2486.0;5.17;2482.8;42.17;2952.2;True;2952.20;10.85;2955.8;4.05;2952.2;6.86;2457.6;True;2457.60;5.66;2457.6;2.12;2457.6;2.15;2374.2;True;2374.20;28.80;2374.2;2.90;2374.2;29.75;2335.4;True;2335.40;62.79;2337.4;3.93;2335.4;66.20;2256.6;True;2256.60;14.96;2259.0;4.33;2256.6;14.11
24;90;1;2762.2;True;2762.20;28.11;2765.6;6.92;2762.2;60.59;3383.6;True;3383.60;18.97;3383.6;1.38;3383.6;8.59;2797.0;True;2797.00;18.97;2798.2;3.30;2797.0;10.49;2688.2;True;2688.20;29.38;2688.2;3.05;2688.2;50.70;2632.0;True;2632.00;9.24;2633.0;4.11;2632.0;6.61;2540.4;True;2540.40;6.94;2545.2;4.46;2540.4;4.55
24;90;2;2690.0;False;2689.64;TL;2692.0;37.32;2705.8;120.00;3231.8;True;3231.80;1477.36;3231.8;8.17;3252.8;120.00;2651.2;True;2651.20;508.08;2651.6;5.04;2651.6;120.00;2547.6;True;2547.60;275.45;2549.6;8.22;2552.6;120.00;2527.8;True;2527.80;317.06;2531.6;12.78;2534.6;120.00;2437.2;True;2435.60;TL;2439.6;39.27;2461.2;120.00
24;90;3;2828.4;True;2828.40;19.72;2828.4;1.90;2828.4;15.30;3448.6;True;3448.60;90.81;3452.6;6.50;3450.0;120.00;2791.2;True;2791.20;27.19;2795.0;6.96;2791.2;38.62;2701.4;True;2701.40;32.32;2703.0;5.14;2701.4;33.31;2649.6;True;2649.60;113.30;2653.2;16.41;2649.6;120.00;2541.4;True;2541.40;8.32;2543.0;4.41;2541.4;7.42
24;90;4;2829.6;True;2829.60;264.63;2831.6;17.26;2829.6;120.00;3462.6;True;3462.60;58.21;3463.6;6.28;3462.6;36.78;2781.2;True;2781.20;10.70;2783.2;3.53;2781.2;4.07;2679.2;True;2679.20;29.63;2679.2;5.26;2679.2;43.16;2650.8;True;2650.80;120.91;2653.8;4.55;2650.8;113.69;2550.2;True;2550.20;110.61;2552.6;5.43;2550.2;120.00
24;90;5;2630.4;False;2629.28;TL;2630.4;7.20;2630.4;120.00;3194.4;True;3194.40;335.29;3197.0;16.40;3194.6;120.00;2603.4;True;2603.40;673.29;2603.4;12.17;2603.4;120.00;2503.0;True;2503.00;168.95;2503.0;12.08;2503.0;120.00;2433.8;True;2433.80;315.03;2435.8;55.28;2433.8;120.00;2365.6;True;2365.60;438.10;2366.6;14.02;2371.8;120.00
24;90;6;2702.8;True;2702.80;657.70;2704.2;8.34;2705.0;120.00;3252.4;True;3252.40;7.32;3253.0;1.50;3252.4;2.85;2713.6;True;2713.60;73.57;2713.6;1.72;2713.6;59.17;2601.2;True;2601.20;42.24;2602.2;5.44;2601.2;45.01;2551.2;True;2551.20;94.24;2551.8;8.65;2551.8;120.00;2472.8;True;2472.80;143.93;2475.6;8.09;2472.8;120.00
24;90;7;2874.2;True;2874.20;44.70;2876.2;10.24;2874.2;65.20;3447.8;True;3447.80;1441.47;3453.8;12.36;3457.8;120.00;2899.0;True;2899.00;57.45;2900.6;4.13;2899.0;92.97;2788.2;True;2788.20;27.38;2791.0;6.80;2788.2;23.93;2694.0;True;2694.00;4.77;2694.0;0.93;2694.0;9.23;2623.2;True;2623.20;125.00;2625.0;5.77;2623.8;120.00
24;90;8;2716.0;True;2716.00;1604.77;2716.0;36.37;2721.0;120.00;3243.2;True;3243.20;249.49;3252.6;120.00;3243.2;120.00;2731.6;True;2731.60;1263.06;2733.8;30.72;2734.0;120.00;2636.0;False;2635.25;TL;2643.0;48.46;2644.0;120.00;2572.4;True;2572.40;2832.85;2577.4;71.47;2581.6;120.00;2497.4;True;2497.40;890.93;2497.4;6.18;2499.4;120.00
24;90;9;2838.4;True;2838.40;1090.79;2838.8;9.92;2839.2;120.00;3422.8;True;3422.80;1973.22;3426.2;9.12;3442.2;120.00;2789.8;True;2789.80;14.41;2789.8;3.09;2789.8;8.83;2708.6;True;2708.60;323.07;2709.6;8.13;2708.6;120.00;2674.2;True;2674.20;226.99;2682.0;42.31;2675.8;120.00;2582.2;True;2582.20;225.91;2586.0;6.35;2585.0;120.00
24;90;10;2789.0;True;2789.00;65.90;2789.0;8.86;2789.0;120.00;3301.2;True;3301.20;48.86;3304.2;6.86;3301.2;63.55;2829.4;True;2829.40;46.19;2833.4;8.77;2829.4;33.90;2712.6;True;2712.60;45.44;2713.6;4.56;2712.6;39.51;2611.4;True;2611.40;27.84;2612.2;2.51;2611.4;27.69;2545.2;True;2545.20;26.15;2546.2;18.90;2545.2;36.03
24;100;1;3304.2;True;3304.20;12.23;3304.2;2.54;3304.2;5.98;4002.2;True;4002.20;87.03;4002.2;7.01;4003.6;120.00;3359.2;True;3359.20;55.88;3363.6;8.91;3359.2;38.40;3241.6;True;3241.60;103.41;3241.6;8.05;3241.6;120.00;3115.6;True;3115.60;10.88;3115.6;4.06;3115.6;7.90;3036.0;True;3036.00;56.56;3038.2;8.00;3036.0;56.87
24;100;2;3187.6;True;3187.60;27.01;3187.6;17.04;3187.6;18.51;3867.0;True;3867.00;46.71;3867.4;4.65;3867.0;56.33;3180.2;True;3180.20;414.06;3181.8;16.35;3180.2;120.00;3039.0;True;3039.00;105.81;3041.0;8.32;3039.0;72.87;2993.6;True;2993.60;19.83;2996.2;8.25;2993.6;17.79;2873.6;True;2873.60;12.48;2873.6;5.18;2873.6;12.08
24;100;3;3096.2;True;3096.20;673.27;3097.2;19.27;3096.4;120.00;3761.4;True;3761.40;164.46;3764.4;6.64;3761.4;120.00;3123.8;True;3123.80;229.21;3124.8;22.54;3124.2;120.00;2980.4;True;2980.40;211.40;2981.4;8.42;2980.4;120.00;2902.2;True;2902.20;599.03;2902.2;8.31;2904.2;120.00;2818.8;True;2818.80;368.98;2822.4;44.08;2820.8;120.00
24;100;4;2999.4;True;2999.40;32.93;3007.0;16.92;3007.0;120.00;3677.4;True;3677.40;107.25;3680.4;10.32;3677.4;88.91;3011.8;True;3011.80;365.15;3013.8;7.90;3011.8;120.00;2888.6;True;2888.60;112.94;2889.8;4.37;2888.6;86.24;2835.6;True;2835.60;20.54;2843.6;45.84;2835.6;12.62;2743.0;True;2743.00;340.74;2743.0;14.37;2744.2;120.00
24;100;5;3104.6;True;3104.60;259.85;3110.0;10.25;3108.8;120.00;3788.2;True;3788.20;960.25;3797.2;39.21;3788.2;120.00;3136.6;False;3131.96;TL;3137.6;58.20;3143.6;120.00;3013.4;True;3013.40;334.79;3017.4;16.87;3020.4;120.00;2930.0;True;2930.00;85.10;2932.0;17.38;2930.0;71.34;2833.8;True;2833.80;10.91;2833.8;4.61;2833.8;6.32
24;100;6;2937.8;True;2937.80;72.55;2939.6;40.58;2937.8;69.92;3510.8;True;3510.80;258.04;3512.0;10.06;3512.8;120.00;2926.4;True;2926.40;260.92;2928.4;13.42;2930.4;120.00;2814.4;True;2814.40;328.73;2820.0;44.78;2824.4;120.00;2748.8;True;2748.80;938.07;2750.8;86.11;2757.2;120.00;2671.0;False;2668.08;TL;2671.0;49.92;2676.2;120.00
24;100;7;2999.4;True;2999.40;93.65;3001.4;8.15;2999.4;120.00;3603.4;True;3603.40;25.79;3603.4;6.22;3603.4;13.23;3052.6;True;3052.60;26.36;3054.8;4.52;3052.6;21.07;2960.2;True;2960.20;416.81;2961.8;20.93;2961.8;120.00;2861.8;True;2861.80;270.65;2861.8;14.02;2861.8;120.00;2764.6;True;2764.60;15.99;2766.6;9.81;2764.6;12.95
24;100;8;2965.4;True;2965.40;3418.60;2967.0;25.87;2965.4;120.00;3487.6;True;3487.60;883.96;3491.4;60.24;3500.0;120.00;2932.6;True;2932.60;412.01;2935.8;13.81;2938.6;120.00;2816.4;True;2816.40;124.08;2818.4;20.17;2816.4;120.00;2760.8;True;2760.80;1742.02;2763.4;72.92;2763.6;120.00;2678.4;True;2678.40;364.51;2681.4;23.87;2679.4;120.00
24;100;9;3055.4;True;3055.40;159.19;3057.4;8.96;3057.2;120.00;3763.6;True;3763.60;48.19;3765.8;7.88;3763.6;53.80;3078.8;True;3078.80;84.98;3082.2;21.76;3078.8;92.22;2947.6;True;2947.60;20.23;2948.6;5.72;2947.6;9.80;2863.6;True;2863.60;31.31;2863.6;7.35;2863.6;14.93;2784.2;True;2784.20;47.66;2787.2;11.29;2784.2;91.78
24;100;10;3071.2;True;3071.20;180.94;3071.2;4.21;3071.2;120.00;3795.4;True;3795.40;166.81;3795.8;44.14;3814.2;120.00;3027.2;True;3027.20;377.58;3033.2;76.58;3027.2;120.00;2910.8;True;2910.80;107.18;2913.4;8.02;2910.8;87.99;2859.0;True;2859.00;48.27;2869.0;45.96;2859.0;43.56;2782.8;True;2782.80;265.00;2783.6;11.63;2783.2;120.00
36;20;1;561.0;True;561.00;0.13;561.0;0.13;561.0;0.13;699.2;True;699.20;0.38;700.8;0.22;699.2;0.23;598.2;True;598.20;0.06;598.2;0.07;598.2;0.07;554.2;True;554.20;0.06;554.2;0.07;554.2;0.06;537.2;True;537.20;1.06;537.2;0.25;537.2;0.28;520.2;True;520.20;1.38;521.0;0.51;520.2;0.75
36;20;2;575.0;True;575.00;0.12;575.0;0.11;575.0;0.09;707.0;True;707.00;0.11;707.0;0.15;707.0;0.14;597.2;True;597.20;0.22;597.2;0.21;597.2;0.25;566.2;True;566.20;0.12;566.2;0.12;566.2;0.12;546.0;True;546.00;1.11;546.0;0.43;546.0;0.35;529.2;True;529.20;1.18;531.2;0.57;529.2;0.67
36;20;3;573.8;True;573.80;1.63;580.8;0.52;573.8;0.62;715.8;True;715.80;1.08;715.8;0.50;715.8;0.51;612.0;True;612.00;0.06;612.0;0.06;612.0;0.05;571.0;True;571.00;0.11;571.0;0.10;571.0;0.11;547.0;True;547.00;0.16;547.0;0.16;547.0;0.17;531.0;True;531.00;0.27;531.0;0.27;531.0;0.29
36;20;4;552.0;True;552.00;0.13;552.0;0.13;552.0;0.32;685.8;True;685.80;0.74;685.8;0.29;685.8;0.33;556.0;True;556.00;0.60;556.0;0.35;556.0;0.19;523.6;True;523.60;0.09;523.6;0.09;523.6;0.09;528.4;True;528.40;0.12;528.4;0.12;528.4;0.19;500.2;True;500.20;0.27;500.2;0.26;500.2;0.27
36;20;5;521.2;True;521.20;0.58;521.2;0.22;521.2;0.29;622.4;True;622.40;0.13;622.4;0.15;622.4;0.14;577.2;True;577.20;0.14;577.2;0.13;577.2;0.14;535.2;True;535.20;0.09;535.2;0.09;535.2;0.09;486.4;True;486.40;0.11;486.4;0.11;486.4;0.15;482.2;True;482.20;0.17;482.2;0.17;482.2;0.18
36;20;6;416.8;True;416.80;4.11;416.8;1.13;416.8;1.70;517.8;True;517.80;0.09;517.8;0.11;517.8;0.11;459.8;True;459.80;0.15;459.8;0.15;459.8;0.16;431.8;True;431.80;0.22;431.8;0.21;431.8;0.21;398.8;True;398.80;0.17;398.8;0.17;398.8;0.18;392.8;True;392.80;0.27;392.8;0.27;392.8;0.29
36;20;7;521.4;True;521.40;1.66;521.4;0.37;521.4;0.27;646.4;True;646.40;0.86;646.6;0.26;646.4;0.26;529.6;True;529.60;1.67;531.6;0.16;529.6;0.89;506.6;True;506.60;0.17;506.6;0.13;506.6;0.17;487.6;True;487.60;0.08;487.6;0.08;487.6;0.08;475.6;True;475.60;0.10;475.6;0.10;475.6;0.10
36;20;8;528.0;True;528.00;0.11;528.0;0.11;528.0;0.14;701.0;True;701.00;1.39;701.0;0.40;701.0;0.51;533.8;True;533.80;0.18;533.8;0.18;533.8;0.23;520.8;True;520.80;0.79;521.8;0.36;520.8;0.36;501.8;True;501.80;0.79;501.8;0.29;501.8;0.19;486.0;True;486.00;0.15;486.0;0.15;486.0;0.16
36;20;9;580.8;True;580.80;0.64;581.0;0.07;580.8;0.15;731.8;True;731.80;0.17;731.8;0.11;731.8;0.06;608.0;True;608.00;0.02;608.0;0.02;608.0;0.02;578.0;True;578.00;0.03;578.0;0.03;578.0;0.03;545.8;True;545.80;0.04;545.8;0.04;545.8;0.04;533.0;True;533.00;0.08;533.0;0.08;533.0;0.09
36;20;10;437.6;True;437.60;12.22;437.6;1.59;437.6;5.13;548.6;True;548.60;1.09;548.6;1.20;548.6;1.21;453.8;True;453.80;0.10;453.8;0.10;453.8;0.12;425.8;True;425.80;0.15;425.8;0.13;425.8;0.14;410.6;True;410.60;0.23;410.6;0.23;410.6;0.29;393.8;True;393.80;0.42;393.8;0.42;393.8;0.44
36;30;1;767.6;True;767.60;2.95;770.6;1.36;767.6;1.28;986.2;True;986.20;5.31;986.2;1.60;986.2;2.28;813.6;True;813.60;0.21;813.6;0.22;813.6;0.23;778.4;True;778.40;0.23;778.4;0.22;778.4;0.23;739.0;True;739.00;2.26;741.6;1.36;739.0;1.89;721.8;True;721.80;1.58;721.8;0.82;721.8;0.91
36;30;2;806.4;True;806.40;1.54;806.4;0.67;806.4;0.59;1019.6;True;1019.60;17.18;1019.6;1.49;1019.6;2.91;918.4;True;918.40;1.78;918.4;0.41;918.4;0.67;852.6;True;852.60;1.18;860.6;0.61;852.6;0.73;789.4;True;789.40;5.15;789.6;0.98;789.4;1.81;772.4;True;772.40;4.29;772.4;1.34;772.4;3.34
36;30;3;647.4;True;647.40;2.31;647.4;0.88;647.4;1.20;846.4;True;846.40;0.47;846.4;0.51;846.4;0.92;678.4;True;678.40;10.17;678.4;2.97;678.4;4.76;656.8;True;656.80;12.30;659.8;3.23;656.8;5.62;620.2;True;620.20;1.48;620.2;0.83;620.2;0.66;604.6;True;604.60;0.89;604.6;0.95;604.6;1.01
36;30;4;684.2;True;684.20;55.93;684.2;5.20;684.2;30.14;841.2;True;841.20;4.57;841.2;1.72;841.2;1.60;727.2;True;727.20;4.91;728.2;1.34;727.2;1.66;681.2;True;681.20;4.34;681.2;1.43;681.2;1.62;641.2;True;641.20;2.51;641.2;1.19;641.2;0.74;633.0;True;633.00;13.01;633.0;3.45;633.0;4.72
36;30;5;690.0;True;690.00;0.78;690.0;0.35;690.0;0.27;843.2;True;843.20;1.00;843.2;0.42;843.2;0.52;713.4;True;713.40;0.22;713.4;0.22;713.4;0.23;695.2;True;695.20;3.23;697.2;1.10;695.2;1.21;652.4;True;652.40;0.18;652.4;0.23;652.4;0.20;638.2;True;638.20;0.46;638.2;0.49;638.2;0.52
36;30;6;684.4;True;684.40;8.28;684.4;1.04;684.4;6.97;853.4;True;853.40;1.62;856.2;0.38;853.4;0.79;739.4;True;739.40;0.18;739.4;0.19;739.4;0.18;684.4;True;684.40;0.26;684.4;0.28;684.4;0.28;655.4;True;655.40;0.80;660.4;1.07;655.4;0.43;639.4;True;639.40;1.08;642.2;1.37;639.4;0.79
36;30;7;674.2;True;674.20;65.82;674.2;2.99;674.2;108.84;852.0;True;852.00;2.83;852.0;1.31;852.0;0.88;711.2;True;711.20;0.21;711.2;0.21;711.2;0.20;673.2;True;673.20;0.33;673.2;0.34;673.2;0.35;642.2;True;642.20;3.08;642.2;1.35;642.2;1.28;630.0;True;630.00;14.67;630.2;2.71;630.0;4.00
36;30;8;745.6;True;745.60;31.29;747.6;1.48;745.6;44.09;911.6;True;911.60;0.10;911.6;0.11;911.6;0.11;794.6;True;794.60;0.14;794.6;0.15;794.6;0.14;743.6;True;743.60;1.27;743.6;0.44;743.6;0.40;703.4;True;703.40;1.26;703.4;0.37;703.4;0.60;682.4;True;682.40;0.27;682.4;0.29;682.4;0.31
36;30;9;691.2;True;691.20;21.04;691.2;1.82;691.2;11.37;885.0;True;885.00;7.09;885.0;1.43;885.0;2.13;742.0;True;742.00;2.86;742.0;0.79;742.0;0.87;709.2;True;709.20;2.09;713.0;1.60;709.2;1.56;663.0;True;663.00;8.69;663.0;1.47;663.0;2.26;653.0;True;653.00;14.60;653.0;2.47;653.0;7.30
36;30;10;664.2;True;664.20;63.57;664.2;2.46;664.2;37.91;864.2;True;864.20;15.65;865.2;3.28;864.2;3.09;693.2;True;693.20;4.10;693.2;1.65;693.2;1.37;669.2;True;669.20;6.36;669.2;2.48;669.2;1.95;633.2;True;633.20;2.93;633.2;1.40;633.2;1.47;614.2;True;614.20;14.55;614.2;4.68;614.2;6.21
36;40;1;1014.8;True;1014.80;4.28;1014.8;2.08;1014.8;1.02;1278.6;True;1278.60;20.42;1279.4;2.95;1278.6;5.49;1108.8;True;1108.80;7.25;1110.8;1.61;1108.8;2.76;1042.8;True;1042.80;3.52;1049.6;2.83;1042.8;1.73;985.8;True;985.80;13.99;985.8;1.50;985.8;5.21;957.0;True;957.00;2.68;959.0;1.40;957.0;1.70
36;40;2;895.0;True;895.00;24.13;895.0;4.43;895.0;10.01;1155.2;True;1155.20;83.72;1159.0;5.62;1155.2;22.67;972.0;True;972.00;16.41;977.0;2.92;972.0;12.93;928.6;True;928.60;7.24;930.0;2.79;928.6;4.76;873.6;True;873.60;25.78;873.6;3.18;873.6;28.10;845.2;True;845.20;25.60;845.2;5.11;845.2;9.47
36;40;3;1019.4;True;1019.40;27.04;1019.4;2.73;1019.4;14.56;1264.6;True;1264.60;0.36;1264.6;0.41;1264.6;0.40;1096.6;True;1096.60;2.44;1096.6;2.06;1096.6;2.00;1067.6;True;1067.60;36.85;1068.8;3.11;1067.6;24.88;982.6;True;982.60;2.68;982.6;1.26;982.6;1.28;960.4;True;960.40;7.99;961.6;3.80;960.4;3.62
36;40;4;909.8;True;909.80;43.75;909.8;4.48;909.8;12.90;1118.8;True;1118.80;80.29;1119.8;6.69;1118.8;32.98;985.0;True;985.00;19.45;985.0;2.82;985.0;26.61;927.0;True;927.00;75.38;932.0;9.11;927.0;38.45;867.2;True;867.20;17.70;867.2;4.32;867.2;6.27;853.0;True;853.00;31.90;854.0;6.34;853.0;21.06
36;40;5;936.6;True;936.60;89.27;937.8;5.62;936.6;30.16;1146.6;True;1146.60;14.67;1149.6;5.99;1146.6;5.04;968.6;True;968.60;4.01;968.6;1.20;968.6;1.55;921.6;True;921.60;6.37;921.6;1.79;921.6;2.27;898.6;True;898.60;40.86;899.6;4.68;898.6;51.40;871.6;True;871.60;142.38;875.6;7.88;871.6;120.00
36;40;6;946.8;True;946.80;34.88;946.8;3.33;946.8;18.85;1175.4;True;1175.40;93.16;1178.6;4.81;1175.4;28.62;985.8;True;985.80;1.84;985.8;1.88;985.8;2.48;941.8;True;941.80;1.21;941.8;1.24;941.8;1.36;909.6;True;909.60;23.47;912.6;4.21;909.6;10.28;880.6;True;880.60;36.04;881.6;4.44;880.6;15.05
36;40;7;950.8;True;950.80;16.89;957.0;2.68;950.8;5.87;1160.8;True;1160.80;5.77;1163.8;1.94;1160.8;2.22;983.8;True;983.80;3.54;983.8;0.95;983.8;1.51;935.8;True;935.80;2.27;939.8;2.36;935.8;1.41;891.0;True;891.00;7.39;893.0;1.04;891.0;2.81;867.0;True;867.00;4.75;870.8;3.42;867.0;3.60
36;40;8;900.8;True;900.80;43.76;900.8;10.18;900.8;29.22;1148.6;True;1148.60;2.00;1148.6;2.21;1148.6;3.87;941.6;True;941.60;13.22;948.6;4.17;941.6;5.79;903.8;True;903.80;4.25;904.8;1.62;903.8;3.95;844.8;True;844.80;0.68;844.8;0.70;844.8;1.41;830.8;True;830.80;23.15;833.8;2.62;830.8;30.47
36;40;9;893.2;True;893.20;119.97;895.2;5.71;893.2;95.20;1108.4;True;1108.40;0.94;1108.4;1.04;1108.4;1.88;916.4;True;916.40;0.72;916.4;0.74;916.4;1.04;873.4;True;873.40;6.22;873.4;2.95;873.4;5.00;852.2;True;852.20;110.35;852.4;5.74;852.2;87.82;813.4;True;813.40;5.91;821.8;6.18;813.4;5.12
