;;;traversal;traversal;traversal;traversal;traversal;traversal;traversal;traversal;return;return;return;return;return;return;return;return;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;combined;combined;combined;combined;combined;combined;combined;combined;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal
;;;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2
capacity;numOrders;instNum;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime
30;20;31;5954;True;5954.00;0.00;5954;0.00;5954;0.00;7511;True;7511.00;0.00;7511;0.00;7511;0.00;5866;True;5866.00;0.00;5866;0.00;5866;0.00;5533;True;5533.00;0.00;5533;0.00;5533;0.00;5494;True;5494.00;0.00;5494;0.00;5494;0.00;5174;True;5174.00;0.00;5174;0.00;5174;0.00
30;20;32;5616;True;5616.00;0.00;5616;0.00;5616;0.00;7411;True;7411.00;0.00;7411;0.00;7411;0.00;5336;True;5336.00;0.00;5336;0.00;5336;0.00;5095;True;5095.00;0.00;5095;0.00;5095;0.00;5133;True;5133.00;0.00;5133;0.00;5133;0.00;4739;True;4739.00;0.00;4739;0.00;4739;0.00
30;20;33;5649;True;5649.00;0.00;5649;0.00;5649;0.00;7364;True;7364.00;0.01;7364;0.01;7364;0.00;5215;True;5215.00;0.00;5215;0.00;5215;0.00;5054;True;5054.00;0.00;5054;0.00;5054;0.00;5154;True;5154.00;0.00;5154;0.00;5154;0.00;4670;True;4670.00;0.00;4670;0.00;4670;0.00
30;20;34;5656;True;5656.00;0.00;5656;0.00;5656;0.00;7484;True;7484.00;0.00;7484;0.00;7484;0.00;5646;True;5646.00;0.00;5646;0.00;5646;0.00;5328;True;5328.00;0.00;5328;0.00;5328;0.00;5200;True;5200.00;0.00;5200;0.00;5200;0.00;4864;True;4864.00;0.00;4864;0.00;4864;0.00
30;20;35;6873;True;6873.00;0.00;6873;0.00;6873;0.00;9152;True;9152.00;0.00;9152;0.00;9152;0.00;6138;True;6138.00;0.00;6138;0.00;6138;0.00;5904;True;5904.00;0.00;5904;0.00;5904;0.00;6071;True;6071.00;0.00;6071;0.00;6071;0.00;5481;True;5481.00;0.00;5481;0.00;5481;0.00
30;20;36;6260;True;6260.00;0.00;6260;0.00;6260;0.00;7749;True;7749.00;0.00;7749;0.00;7749;0.00;5897;True;5897.00;0.00;5897;0.00;5897;0.00;5500;True;5500.00;0.00;5500;0.00;5500;0.00;5528;True;5528.00;0.00;5528;0.00;5528;0.00;5112;True;5112.00;0.00;5112;0.00;5112;0.00
30;20;37;5728;True;5728.00;0.00;5728;0.00;5728;0.00;7687;True;7687.00;0.00;7687;0.00;7687;0.00;5833;True;5833.00;0.00;5833;0.00;5833;0.00;5349;True;5349.00;0.00;5349;0.00;5349;0.00;5255;True;5255.00;0.00;5255;0.00;5255;0.00;4814;True;4814.00;0.00;4814;0.00;4814;0.00
30;20;38;6502;True;6502.00;0.00;6502;0.00;6502;0.00;8293;True;8293.00;0.00;8293;0.00;8293;0.00;6194;True;6194.00;0.00;6194;0.00;6194;0.00;5964;True;5964.00;0.00;5964;0.00;5964;0.00;5878;True;5878.00;0.00;5878;0.00;5878;0.00;5448;True;5448.00;0.00;5448;0.00;5448;0.00
30;20;39;6095;True;6095.00;0.00;6095;0.00;6095;0.00;7806;True;7806.00;0.00;7806;0.00;7806;0.00;6004;True;6004.00;0.00;6004;0.00;6004;0.00;5526;True;5526.00;0.00;5526;0.00;5526;0.00;5466;True;5466.00;0.00;5466;0.00;5466;0.00;5096;True;5096.00;0.00;5096;0.00;5096;0.00
30;30;0;9299;True;9299.00;0.00;9299;0.01;9299;0.00;11945;True;11945.00;0.00;11945;0.01;11945;0.01;8978;True;8978.00;0.00;8978;0.00;8978;0.00;8421;True;8421.00;0.00;8421;0.01;8421;0.01;8433;True;8433.00;0.01;8433;0.01;8433;0.01;7714;True;7714.00;0.01;7714;0.01;7714;0.01
30;30;1;8783;True;8783.00;0.00;8783;0.00;8783;0.00;11283;True;11283.00;0.01;11283;0.00;11283;0.00;8581;True;8581.00;0.00;8581;0.00;8581;0.00;8053;True;8053.00;0.00;8053;0.00;8053;0.00;7826;True;7826.00;0.00;7826;0.00;7826;0.00;7353;True;7353.00;0.01;7353;0.01;7353;0.01
30;30;2;11367;True;11367.00;0.00;11367;0.00;11367;0.00;14296;True;14296.00;0.00;14296;0.00;14296;0.00;10674;True;10674.00;0.00;10674;0.00;10674;0.00;10240;True;10240.00;0.00;10240;0.00;10240;0.00;10198;True;10198.00;0.00;10198;0.00;10198;0.00;9492;True;9492.00;0.00;9492;0.01;9492;0.00
30;30;3;8125;True;8125.00;0.00;8125;0.00;8125;0.00;10831;True;10831.00;0.01;10831;0.01;10831;0.01;8033;True;8033.00;0.00;8033;0.00;8033;0.00;7623;True;7623.00;0.00;7623;0.00;7623;0.00;7556;True;7556.00;0.02;7556;0.02;7556;0.01;6972;True;6972.00;0.01;6972;0.00;6972;0.00
30;30;4;7816;True;7816.00;0.00;7816;0.00;7816;0.00;9892;True;9892.00;0.00;9892;0.00;9892;0.00;7565;True;7565.00;0.00;7565;0.00;7565;0.00;7204;True;7204.00;0.00;7204;0.00;7204;0.00;7118;True;7118.00;0.00;7118;0.00;7118;0.00;6613;True;6613.00;0.01;6613;0.01;6613;0.01
30;30;5;7752;True;7752.00;0.00;7752;0.00;7752;0.00;10091;True;10091.00;0.00;10091;0.00;10091;0.00;7523;True;7523.00;0.00;7523;0.00;7523;0.00;7110;True;7110.00;0.00;7110;0.01;7110;0.01;7052;True;7052.00;0.00;7052;0.00;7052;0.00;6682;True;6682.00;0.00;6682;0.00;6682;0.00
